Avail,Player,MLB,Eligible,Rank
W ( 4/15),Kyle Nelson RP | ARI,M,RP,9999
W ( 4/15),Tyler Stasiowski RP | MIN,M,RP,9999
W ( 4/15),Brandon Young SP | BAL ,M,SP,9999
W ( 4/15),Tyler DeLoach SP | LAA,M,SP,9999
Southern Playaz,Luis Morales SP | ATH,M,SP,9999
W ( 4/15),Eiberson Castellano SP | MIN,A,SP,9999
W ( 4/15),Lane Ramsey RP | CHW,M,RP,9999
W ( 4/15),Edgar Navarro RP | CHW,M,RP,9999
W ( 4/15),Brandon Waddell RP | NYM,M,RP,9999
W ( 4/15),Caden Monke RP | KC,M,RP,9999
W ( 4/15),Clayton Cook RP | TEX,M,RP,9999
W ( 4/15),Anthony Arguelles RP | WAS,M,RP,9999
W ( 4/15),Dasan Hill SP | MIN ,M,SP,9999
W ( 4/15),Brad Wieck RP | CHC,M,RP,9999
W ( 4/15),Hunter Hollan SP | CIN ,M,SP,9999
W ( 4/15),Steven Gingery SP | STL,M,SP,9999
W ( 4/15),Chase Solesky SP | WAS,M,SP,9999
W ( 4/15),Dominic DeMasi RP | CLE,M,RP,9999
W ( 4/15),Reid VanScoter SP | SEA,M,SP,9999
W ( 4/15),Ben Hess SP | NYY,M,SP,9999
W ( 4/15),Jacob Dahlstrand RP | BOS,M,RP,9999
W ( 4/15),Jeffeson Medina RP | TEX,M,RP,9999
W ( 4/15),Ike Schlabach RP | PIT,M,RP,9999
W ( 4/15),Darin Gorski SP | NYM,M,SP,9999
W ( 4/15),Tommy Doyle RP | COL,M,RP,9999
W ( 4/15),Wil Jensen SP | CHC,M,SP,9999
W ( 4/15),Johan Dominguez RP | CHW,M,RP,9999
W ( 4/15),Joey DeNato RP | PHI,M,RP,9999
W ( 4/15),David Leal RP | ATH,M,RP,9999
W ( 4/15),Hayden Harris RP | ATL,M,RP,9999
W ( 4/15),Fred Schlichtholz RP | SD,M,RP,9999
W ( 4/15),Bryan Sammons RP | DET,A,RP,9999
W ( 4/15),Carter Loewen RP | SD,M,RP,9999
W ( 4/15),Carson Seymour SP | SF,M,SP,9999
W ( 4/15),Cody Palmquist RP | TEX,M,RP,9999
W ( 4/15),Jacob Meador RP | LAD,M,RP,9999
W ( 4/15),Josh Dye RP | KC,M,RP,9999
W ( 4/15),Matt Koch RP | COL,M,RP,9999
W ( 4/15),Liam Hendriks RP | BOS ,IL,RP,9999
W ( 4/15),Erik Rivera SP | LAA,M,SP,9999
W ( 4/15),Humberto Cruz SP | SD,M,SP,9999
Southern Playaz,Luis Gil SP | NYY ,IL,SP,9999
W ( 4/15),Jason Blanchard RP | SD,M,RP,9999
W ( 4/15),Alaska Abney RP | CLE ,M,RP,9999
W ( 4/15),Victor Garcia RP | LAA,M,RP,9999
W ( 4/15),Nestor German SP | BAL,M,SP,9999
W ( 4/15),Jeff Kinley RP | MIA,M,RP,9999
W ( 4/15),Forrest Whitley RP | HOU ,IL,RP,9999
W ( 4/15),Anthony Molina RP | COL,M,RP,9999
W ( 4/15),Fernando Perez RP | DET,M,RP,9999
W ( 4/15),Jason Forjet RP | SF,M,RP,9999
W ( 4/15),Janser Lara RP | KC,M,RP,9999
W ( 4/15),Kaleb Ort RP | HOU ,IL,RP,9999
W ( 4/15),Juan Abreu RP | WAS,M,RP,9999
W ( 4/15),Jay Jackson RP | MIN,A,RP,9999
W ( 4/15),Daniel Hudson RP | LAD,A,RP,9999
W ( 4/15),Spenser Watkins SP | WAS,M,SP,9999
W ( 4/15),Listher Sosa RP | ARI ,A,RP,9999
W ( 4/15),Samuel Vasquez RP | WAS,M,RP,9999
W ( 4/15),Carter Baumler SP | BAL ,M,SP,9999
W ( 4/15),Franklin Sanchez SP | MIA ,M,SP,9999
W ( 4/15),David Parkinson SP | PHI,M,SP,9999
W ( 4/15),Juan Nunez SP | SD,A,SP,9999
W ( 4/15),C.J. Culpepper SP | MIN ,M,SP,9999
W ( 4/15),Anthony Misiewicz RP | MIN,M,RP,9999
W ( 4/15),Josh Roberson SP | CHC,M,SP,9999
W ( 4/15),Justin Yeager RP | MIL,M,RP,9999
W ( 4/15),Sean Hjelle RP | SF,M,RP,9999
W ( 4/15),PJ Poulin RP | DET,M,RP,9999
W ( 4/15),Yorvin Pantoja RP | ARI,M,RP,9999
W ( 4/15),Kolton Ingram RP | SF,M,RP,9999
W ( 4/15),Alex Colome RP | CHW,A,RP,9999
W ( 4/15),Blake Whitney RP | CHC,M,RP,9999
W ( 4/15),K.C. Hunt SP | MIL,M,SP,9999
W ( 4/15),Walter Pennington RP | TEX,M,RP,9999
W ( 4/15),Michel Otanez RP | ATH ,IL,RP,9999
W ( 4/15),Ryan Anderson RP | NYY,M,RP,9999
W ( 4/15),Ryan Lawlor RP | CHC,M,RP,9999
W ( 4/15),Zach Barnes RP | ARI,M,RP,9999
W ( 4/15),Burch Smith RP | PIT ,IL,RP,9999
W ( 4/15),Chris Nunn RP | ATL,M,RP,9999
W ( 4/15),Nicholas Economos RP | PIT,M,RP,9999
W ( 4/15),Jim Fuller RP | PIT,M,RP,9999
W ( 4/15),Sean Sullivan SP | PIT ,IL,SP,9999
W ( 4/15),Edwin Quirarte RP | SF,M,RP,9999
W ( 4/15),Ryne Slack RP | TEX,M,RP,9999
W ( 4/15),Tanner Chleborad RP | BAL,M,RP,9999
W ( 4/15),Tanner Jesson-Dalton RP | CHC,M,RP,9999
W ( 4/15),Jimmy Yacabonis RP | NYM,A,RP,9999
W ( 4/15),Tyler Matzek RP | NYY ,M,RP,9999
W ( 4/15),John Omahen SP | ARI,M,SP,9999
W ( 4/15),Landon Marceaux SP | LAA,M,SP,9999
W ( 4/15),Sammy Peralta RP | CHW,A,RP,9999
W ( 4/15),Seth Corry SP | SF,M,SP,9999
W ( 4/15),Kyle Johnston SP | TOR,M,SP,9999
W ( 4/15),Joe Filomeno RP | TEX,M,RP,9999
W ( 4/15),Craig Kimbrel RP | ATL ,M,RP,9999
W ( 4/15),Michael McAvene SP | CHC,M,SP,9999
W ( 4/15),Davis Sharpe RP | CLE,M,RP,9999
W ( 4/15),Sauryn Lao RP | SEA,M,RP,9999
W ( 4/15),Eriq Swan SP | LAD,M,SP,9999
W ( 4/15),Tyler Pike SP | SEA,M,SP,9999
W ( 4/15),Jairo Lopez RP | HOU,M,RP,9999
W ( 4/15),Pedro Garcia RP | CIN,M,RP,9999
W ( 4/15),Bryan Brickhouse RP | SF,M,RP,9999
W ( 4/15),Adam Scott RP | CLE,M,RP,9999
W ( 4/15),Jose Martinez SP | ARI,M,SP,9999
W ( 4/15),Drey Jameson RP | ARI,M,RP,9999
W ( 4/15),Ronald Shaban RP | STL,M,RP,9999
W ( 4/15),Yoel Mecias SP | PHI,M,SP,9999
W ( 4/15),Luis Medina SP | ATH ,IL,SP,9999
W ( 4/15),Norge Vera SP | CHW,M,SP,9999
W ( 4/15),Jorge Benitez RP | LAD,M,RP,9999
W ( 4/15),Henry Baez SP | SD,M,SP,9999
W ( 4/15),Harrison Kreiling SP | SEA,M,SP,9999
W ( 4/15),Grant Holman RP | ATH,M,RP,9999
W ( 4/15),Garrett Schilling SP | COL,M,SP,9999
W ( 4/15),Jack Cushing SP | ATH,M,SP,9999
W ( 4/15),Ever Moya RP | COL,M,RP,9999
W ( 4/15),Brailyn Marquez RP | CHC,M,RP,9999
W ( 4/15),Dylan Dodd RP | ATL,M,RP,9999
W ( 4/15),Micah Ottenbreit SP | PHI,M,SP,9999
W ( 4/15),Julio Robaina RP | HOU,M,RP,9999
W ( 4/15),Ryan Costeiu SP | LAA,M,SP,9999
W ( 4/15),Matt Frawley RP | NYY,M,RP,9999
W ( 4/15),Enmanuel De Jesus RP | MIA,A,RP,9999
W ( 4/15),Jackson Baumeister SP | TB,M,SP,9999
W ( 4/15),Derek Self RP | WAS,M,RP,9999
W ( 4/15),Brady Smith SP | LAD ,M,SP,9999
W ( 4/15),Ben Peoples SP | TB,M,SP,9999
W ( 4/15),Chase Huchingson RP | NYM,M,RP,9999
South Carolina Ballcocks,Gavin Stone SP | LAD ,IL,SP,9999
W ( 4/15),Julio Teheran SP | BAL,M,SP,9999
W ( 4/15),Steven Wilson RP | CHW,M,RP,9999
W ( 4/15),Steve Hajjar SP | CIN,M,SP,9999
W ( 4/15),Cale Coshow RP | NYY,M,RP,9999
W ( 4/15),Jose Salvador SP | LAA,M,SP,9999
W ( 4/15),Gonzalo Sanudo RP | HOU,M,RP,9999
W ( 4/15),Wilkin Ramos RP | PIT,M,RP,9999
W ( 4/15),Jose Flores RP | SF,M,RP,9999
W ( 4/15),Drew Rucinski SP | ATH,A,SP,9999
W ( 4/15),Matt Walker SP | DET,M,SP,9999
W ( 4/15),Malcom Culver RP | LAD,M,RP,9999
W ( 4/15),Jesse Bergin RP | MIA,M,RP,9999
W ( 4/15),Ben Harris RP | LAD,M,RP,9999
W ( 4/15),Alex Lange RP | DET ,IL,RP,9999
W ( 4/15),Rodrigo Benoit RP | MIL,M,RP,9999
W ( 4/15),Lael Lockhart SP | DET,M,SP,9999
W ( 4/15),Kai-Wei Teng RP | SF,M,RP,9999
W ( 4/15),Justin Hagenman RP | NYM,M,RP,9999
W ( 4/15),Cole Wilcox SP | TB,M,SP,9999
W ( 4/15),Carson Coleman RP | TEX ,M,RP,9999
W ( 4/15),Jake Walkinshaw RP | ATH,M,RP,9999
W ( 4/15),Austin Vernon RP | TB,M,RP,9999
W ( 4/15),John Rooney SP | MIA,M,SP,9999
W ( 4/15),Tristan Stivors RP | CHW,M,RP,9999
W ( 4/15),"Jared Shuster RP,SP | CHW",M,"RP,SP",9999
W ( 4/15),Alex FaGalde RP | STL,M,RP,9999
W ( 4/15),Seth Elledge RP | ATL,M,RP,9999
W ( 4/15),Ron Marinaccio RP | SD,M,RP,9999
W ( 4/15),Bryan Rodriguez RP | SD,M,RP,9999
W ( 4/15),Ryan Garcia SP | TEX,M,SP,9999
W ( 4/15),Taylor Broadway RP | BOS,M,RP,9999
W ( 4/15),Christian Herberholz SP | BAL,M,SP,9999
W ( 4/15),John Parke RP | CHW,M,RP,9999
W ( 4/15),Tom Hackimer RP | MIN,M,RP,9999
W ( 4/15),Sean Nolin RP | MIA,A,RP,9999
W ( 4/15),Anthony Solometo SP | PIT,M,SP,9999
W ( 4/15),Nate Reed SP | BOS,M,SP,9999
W ( 4/15),Paul Voelker RP | DET,M,RP,9999
W ( 4/15),Angel Sanchez RP | SD,M,RP,9999
W ( 4/15),Chad Kuhl RP | ATL,M,RP,9999
W ( 4/15),Connor Johnstone RP | ATL,M,RP,9999
W ( 4/15),Leonardo Crawford RP | MIL,M,RP,9999
W ( 4/15),Stiward Aquino SP | LAA,A,SP,9999
W ( 4/15),Jose Rodriguez RP | LAD,M,RP,9999
W ( 4/15),James Buckelew RP | MIA,M,RP,9999
W ( 4/15),Carson Ragsdale SP | SF,M,SP,9999
W ( 4/15),Jose Cabrera RP | ARI,M,RP,9999
W ( 4/15),Herick Hernandez SP | ATL,M,SP,9999
W ( 4/15),Bruce Zimmermann RP | MIL,M,RP,9999
W ( 4/15),Tyler Warmoth RP | LAA,M,RP,9999
W ( 4/15),Logan Hofmann RP | PIT,M,RP,9999
W ( 4/15),Tyler Erwin RP | BAL,M,RP,9999
W ( 4/15),Ricky Salinas RP | CIN,M,RP,9999
W ( 4/15),Christian Charle RP | MIA,M,RP,9999
W ( 4/15),Efrain Contreras SP | PHI,M,SP,9999
Southern Playaz,Brandon Barriera SP | TOR ,M,SP,9999
W ( 4/15),Harrison Cohen RP | NYY,M,RP,9999
W ( 4/15),Phil Bickford RP | CHC,M,RP,9999
W ( 4/15),Mike Morin RP | CHW,M,RP,9999
W ( 4/15),Nick Raquet SP | STL,M,SP,9999
W ( 4/15),Blake Taylor RP | TEX,M,RP,9999
W ( 4/15),Luis Frias RP | CLE,M,RP,9999
W ( 4/15),Ryan Smith RP | LAA,M,RP,9999
W ( 4/15),Jerson Ramirez RP | CLE,M,RP,9999
W ( 4/15),Travis Banwart SP | CLE,M,SP,9999
W ( 4/15),Misael Tamarez SP | HOU,M,SP,9999
W ( 4/15),Tyler Schweitzer SP | CHW,M,SP,9999
W ( 4/15),Andrew Marrero RP | STL,M,RP,9999
Southern Playaz,Ranger Suarez SP | PHI ,IL,SP,9999
W ( 4/15),Griff McGarry RP | PHI,M,RP,9999
W ( 4/15),Garrett Baumann SP | ATL,M,SP,9999
W ( 4/15),Yordanny Monegro SP | BOS,M,SP,9999
Northern Virginia River Rats,Cristian Javier SP | HOU ,IL,SP,9999
W ( 4/15),Luis Vasquez RP | LAD,M,RP,9999
W ( 4/15),Mitch Brown SP | CLE,M,SP,9999
W ( 4/15),Shane McCain RP | TEX,M,RP,9999
W ( 4/15),Sam Carlson SP | LAD,M,SP,9999
W ( 4/15),Jose Urquidy SP | DET ,IL,SP,9999
W ( 4/15),Nate Garkow RP | TOR,M,RP,9999
W ( 4/15),Francisco Mendoza RP | TEX,M,RP,9999
W ( 4/15),Isaac Stebens RP | BOS,M,RP,9999
W ( 4/15),Sam Whiting SP | SD,M,SP,9999
W ( 4/15),Ulices Campos RP | DET,M,RP,9999
W ( 4/15),Johan Belisario RP | MIL,M,RP,9999
W ( 4/15),Dahian Santos RP | TOR,M,RP,9999
W ( 4/15),Royber Salinas SP | ATL ,IL,SP,9999
W ( 4/15),Andrew Nardi RP | MIA ,IL,RP,9999
W ( 4/15),Evan Elliott RP | TEX,M,RP,9999
W ( 4/15),Eric Silva RP | DET,M,RP,9999
W ( 4/15),Jack Perkins SP | ATH,M,SP,9999
W ( 4/15),Jack Young RP | CHW,M,RP,9999
W ( 4/15),Jonathan Hennigan RP | PHI,M,RP,9999
W ( 4/15),Eduard Santos RP | ATH,M,RP,9999
W ( 4/15),Ryan Horstman RP | SEA,M,RP,9999
W ( 4/15),Vladimir Gutierrez RP | BOS,M,RP,9999
W ( 4/15),Miguel Nunez RP | PHI,M,RP,9999
W ( 4/15),Brody Colvin SP | PHI,M,SP,9999
W ( 4/15),Cody Bolton RP | CLE,M,RP,9999
W ( 4/15),Dylan Wilson SP | SEA,M,SP,9999
W ( 4/15),Gage Jump SP | ATH,M,SP,9999
W ( 4/15),Kevin Coulter RP | CLE,M,RP,9999
W ( 4/15),Ryan Arrowood RP | COL,M,RP,9999
W ( 4/15),Ryan Nutof RP | CIN,M,RP,9999
W ( 4/15),Sandy Gaston SP | TB,M,SP,9999
W ( 4/15),Matt Carasiti RP | ATL,M,RP,9999
W ( 4/15),Josh Randall SP | DET,M,SP,9999
W ( 4/15),Joe Broussard RP | LAD,M,RP,9999
W ( 4/15),Ryan Boyer RP | TOR,M,RP,9999
W ( 4/15),Mason Adams SP | CHW ,IL,SP,9999
W ( 4/15),Grant Black RP | STL,M,RP,9999
W ( 4/15),Matt Svanson RP | STL,M,RP,9999
W ( 4/15),Anthony Simonelli SP | KC,M,SP,9999
W ( 4/15),James Reeves RP | SD,M,RP,9999
W ( 4/15),Tyler Spurlin RP | MIL,M,RP,9999
W ( 4/15),Carlos Guzman SP | NYM,M,SP,9999
W ( 4/15),Ashton Izzi SP | SEA ,M,SP,9999
W ( 4/15),Marcus Mack RP | TEX,M,RP,9999
W ( 4/15),Wilmer Flores SP | DET ,IL,SP,9999
W ( 4/15),Trey Dombroski SP | HOU,M,SP,9999
W ( 4/15),Brett Hanewich RP | LAA,M,RP,9999
W ( 4/15),Austin Cox RP | KC,M,RP,9999
W ( 4/15),Cameron Sullivan SP | CLE ,M,SP,9999
W ( 4/15),Po-Yu Chen SP | PIT,M,SP,9999
Centreville Blue Sox,Cody Bradford SP | TEX ,IL,SP,9999
W ( 4/15),Graeme Stinson RP | TB,M,RP,9999
W ( 4/15),Alfred Gutierrez RP | SF,M,RP,9999
W ( 4/15),Braylon Doughty SP | CLE,M,SP,9999
W ( 4/15),Shawn Semple RP | NYY,M,RP,9999
W ( 4/15),Johan Quezada RP | MIA,A,RP,9999
W ( 4/15),Carlos Pimentel SP | SD,M,SP,9999
W ( 4/15),Ryan Long RP | BAL,M,RP,9999
W ( 4/15),Samuel Perez RP | MIN,M,RP,9999
W ( 4/15),Elijah Dale SP | SEA,M,SP,9999
W ( 4/15),Yuhei Nakaushiro RP | ARI,M,RP,9999
W ( 4/15),Nick Pasquale RP | CLE,M,RP,9999
W ( 4/15),Adam Seminaris SP | MIL,M,SP,9999
W ( 4/15),Geoffrey Gilbert RP | NYY,M,RP,9999
W ( 4/15),Jackson Wolf SP | SD,M,SP,9999
W ( 4/15),Alex Royalty RP | CLE,M,RP,9999
W ( 4/15),Trey McLoughlin RP | NYM,M,RP,9999
W ( 4/15),Andrew Perez RP | CHW,M,RP,9999
W ( 4/15),Nick Swiney SP | SF,M,SP,9999
W ( 4/15),Lucas Long RP | BAL,M,RP,9999
Southern Playaz,Tobias Myers SP | MIL ,IL,SP,9999
W ( 4/15),RJ Hively RP | ARI,M,RP,9999
W ( 4/15),Jhon Peluffo RP | CLE,M,RP,9999
W ( 4/15),Josh Knoth SP | MIL ,M,SP,9999
W ( 4/15),"Cole Irvin RP,SP | MIN",A,"RP,SP",9999
W ( 4/15),Jared Kelley SP | CHW,M,SP,9999
W ( 4/15),Jose Olivares SP | MIN,M,SP,9999
W ( 4/15),Brendan Cellucci RP | BOS,M,RP,9999
W ( 4/15),Whit Mayberry RP | DET,M,RP,9999
W ( 4/15),Luis Patino RP | SD,M,RP,9999
W ( 4/15),Zack Burdi RP | LAD,A,RP,9999
W ( 4/15),Aaron Rund RP | MIL,M,RP,9999
W ( 4/15),Tyler Ivey SP | HOU,M,SP,9999
W ( 4/15),Andrew Hoffmann SP | KC,M,SP,9999
Centreville Blue Sox,Chayce McDermott SP | BAL ,IL,SP,9999
W ( 4/15),Connor Brogdon RP | LAA,M,RP,9999
W ( 4/15),Alex Winkelman RP | HOU,M,RP,9999
W ( 4/15),Gerson Moreno RP | ATH,M,RP,9999
W ( 4/15),Sterling Sharp RP | BOS,M,RP,9999
W ( 4/15),Jimmy Endersby SP | HOU,M,SP,9999
W ( 4/15),Colten Brewer RP | NYY,M,RP,9999
W ( 4/15),Kohl Franklin SP | CHC,M,SP,9999
W ( 4/15),Manuel Alvarez RP | NYM,M,RP,9999
W ( 4/15),Michael Santos RP | TB,M,RP,9999
W ( 4/15),Livan Reinoso RP | LAD,M,RP,9999
W ( 4/15),Adam Hofacket RP | LAA,M,RP,9999
W ( 4/15),Teddy McGraw SP | SEA ,M,SP,9999
W ( 4/15),David Speer RP | CLE,M,RP,9999
W ( 4/15),Patrick Copen SP | LAD,M,SP,9999
W ( 4/15),Chase Watkins RP | CHC,M,RP,9999
W ( 4/15),Andrew Bash SP | TOR,M,SP,9999
W ( 4/15),Alec Grosser SP | ATL,M,SP,9999
W ( 4/15),Justin Anderson RP | CHW ,M,RP,9999
W ( 4/15),Jake Polancic RP | MIL,M,RP,9999
W ( 4/15),Zack Bird SP | ATL,M,SP,9999
W ( 4/15),Peter Tago SP | SF,M,SP,9999
W ( 4/15),Nick Ramirez RP | LAD,M,RP,9999
Iowa Cubs,Ben Kudrna SP | KC,M,SP,9999
W ( 4/15),Conor Harber SP | MIL,M,SP,9999
W ( 4/15),Logan Salow RP | LAD,M,RP,9999
W ( 4/15),Dusty Isaacs RP | TOR,M,RP,9999
W ( 4/15),Kyle Gibson SP | BAL ,M,SP,9999
W ( 4/15),Sean Reynolds RP | SD ,IL,RP,9999
W ( 4/15),Blake Perry RP | SEA,M,RP,9999
W ( 4/15),Patrick Johnson RP | MIA,M,RP,9999
W ( 4/15),Andres Machado RP | WAS,A,RP,9999
W ( 4/15),Elian Rodriguez RP | HOU,M,RP,9999
W ( 4/15),Stephen Villines RP | NYM,M,RP,9999
W ( 4/15),Tyler Dyson SP | WAS,M,SP,9999
W ( 4/15),Cristian Mena SP | ARI,M,SP,9999
W ( 4/15),T.J. Fondtain RP | TB,M,RP,9999
W ( 4/15),Connor Noland SP | CHC,M,SP,9999
W ( 4/15),Elliot Morris RP | SD,M,RP,9999
W ( 4/15),Kelvin Caceres RP | LAA,M,RP,9999
W ( 4/15),Joel Kuhnel RP | PHI,M,RP,9999
W ( 4/15),Alec Hansen RP | CHW,M,RP,9999
W ( 4/15),Juan Hillman SP | CLE,M,SP,9999
W ( 4/15),Peter Van Loon RP | BAL,M,RP,9999
W ( 4/15),Daniel Robert RP | TEX,M,RP,9999
W ( 4/15),Chih-Jung Liu SP | BOS,M,SP,9999
W ( 4/15),William Silva RP | ATL,M,RP,9999
W ( 4/15),Ben Wereski RP | KC,M,RP,9999
W ( 4/15),Billy Lescher RP | DET,M,RP,9999
W ( 4/15),Jeff Brigham RP | ARI,M,RP,9999
W ( 4/15),Tyler Samaniego RP | PIT,M,RP,9999
W ( 4/15),Miller Hogan RP | TB,M,RP,9999
W ( 4/15),Magnus Ellerts RP | CLE,M,RP,9999
W ( 4/15),Joseph Montalvo SP | DET,M,SP,9999
W ( 4/15),Tucker Healy RP | ATH,M,RP,9999
W ( 4/15),Grant Hartwig RP | NYM,M,RP,9999
W ( 4/15),Griffin Roberts SP | STL,M,SP,9999
W ( 4/15),Cesar Gomez RP | HOU,M,RP,9999
W ( 4/15),Anderson Pilar RP | ATL,A,RP,9999
W ( 4/15),Julian Aguiar SP | CIN ,IL,SP,9999
W ( 4/15),Zach Vennaro RP | MIL,M,RP,9999
W ( 4/15),Evan Grills SP | COL,M,SP,9999
W ( 4/15),Garrett Hawkins SP | SD,M,SP,9999
W ( 4/15),Caleb Baragar RP | CLE,M,RP,9999
W ( 4/15),Kyle Backhus RP | ARI,M,RP,9999
W ( 4/15),Raul Alcantara RP | BAL,M,RP,9999
W ( 4/15),Hunter Adkins SP | MIA,M,SP,9999
W ( 4/15),Jack Hostetler RP | MIL,M,RP,9999
W ( 4/15),Wilmy Sanchez RP | HOU,M,RP,9999
W ( 4/15),Tanner Myatt RP | NYY,M,RP,9999
W ( 4/15),Josh Harlow RP | CLE,M,RP,9999
W ( 4/15),Bradgley Rodriguez RP | SD,M,RP,9999
W ( 4/15),Brett Kennedy RP | CIN,A,RP,9999
W ( 4/15),Michael Mader SP | ATL,M,SP,9999
W ( 4/15),Luke Hayden RP | CIN,M,RP,9999
W ( 4/15),Thatcher Hurd SP | NYY ,M,SP,9999
W ( 4/15),Michael Costanzo RP | TB,M,RP,9999
W ( 4/15),Andrew Russell RP | ATL,M,RP,9999
W ( 4/15),Blake Weiman RP | HOU,M,RP,9999
W ( 4/15),Brian Van Belle RP | BOS,M,RP,9999
W ( 4/15),Trenton Denholm RP | CLE,M,RP,9999
W ( 4/15),Jonathan Pintaro SP | NYM,M,SP,9999
Lewisberg All Blacks,Clayton Kershaw SP | LAD ,IL,SP,9999
W ( 4/15),Ryder Ryan RP | PIT,M,RP,9999
W ( 4/15),John Kuchno RP | PIT,M,RP,9999
W ( 4/15),Nick Sinacola RP | SF,M,RP,9999
W ( 4/15),Ryan McNeil RP | CHC,M,RP,9999
W ( 4/15),Daniel Bies RP | NYY,M,RP,9999
W ( 4/15),Matt Minnick RP | NYY,M,RP,9999
W ( 4/15),Alec Kenilvort RP | MIL,M,RP,9999
W ( 4/15),Dylan Smith SP | DET,M,SP,9999
W ( 4/15),Michael Grove RP | LAD ,IL,RP,9999
W ( 4/15),Kaleb Bowman RP | MIL,M,RP,9999
W ( 4/15),Matt Imhof SP | PHI,M,SP,9999
W ( 4/15),Jose Cisnero RP | LAA,A,RP,9999
W ( 4/15),Carlos Garcia RP | TB,M,RP,9999
W ( 4/15),Alex Scherff SP | MIN,M,SP,9999
Iowa Cubs,Bobby Miller SP | LAD ,M,SP,9999
W ( 4/15),Phillippe Aumont RP | DET,M,RP,9999
W ( 4/15),Yender Caramo RP | KC,M,RP,9999
W ( 4/15),Yoniel Curet SP | TB ,M,SP,9999
W ( 4/15),Trevor Gott RP | SEA ,IL,RP,9999
Wrigleyville Fielders,Gerrit Cole SP | NYY ,IL,SP,9999
W ( 4/15),Jack Perkins SP | PHI,M,SP,9999
W ( 4/15),Kyle Whitten RP | TB ,M,RP,9999
W ( 4/15),Andrew Saalfrank RP | ARI ,A,RP,9999
W ( 4/15),Carlos Guarate SP | ATH,M,SP,9999
W ( 4/15),Dalton Moats RP | TB,M,RP,9999
W ( 4/15),Frankie Scalzo RP | CHC,M,RP,9999
W ( 4/15),Logan Henderson SP | MIL,M,SP,9999
W ( 4/15),Oddanier Mosqueda RP | STL,M,RP,9999
W ( 4/15),Nolan Long RP | TOR,M,RP,9999
W ( 4/15),Yonny Chirinos SP | MIA,A,SP,9999
W ( 4/15),Ryan Forcucci SP | HOU ,M,SP,9999
W ( 4/15),Chris Rodriguez RP | CHW,M,RP,9999
W ( 4/15),Josh Maciejewski RP | MIL,M,RP,9999
W ( 4/15),Gage Ziehl SP | NYY,M,SP,9999
W ( 4/15),Luis Pena RP | LAA,M,RP,9999
W ( 4/15),Montreal Robertson SP | DET,M,SP,9999
W ( 4/15),Owen Wild SP | TB,M,SP,9999
W ( 4/15),Robert Stephenson RP | LAA ,IL,RP,9999
W ( 4/15),Nathan Bannister RP | SEA,M,RP,9999
W ( 4/15),Zack Leban RP | MIA,M,RP,9999
W ( 4/15),Tommy Collier SP | DET,M,SP,9999
W ( 4/15),Mark Melancon RP | ARI,A,RP,9999
W ( 4/15),Zach Agnos RP | COL,M,RP,9999
W ( 4/15),Cristian Alvarado RP | ATH,M,RP,9999
W ( 4/15),Jimmy Cordero RP | NYY,A,RP,9999
W ( 4/15),Keeler Morfe SP | BAL,M,SP,9999
W ( 4/15),Jimmy Joyce RP | SEA,M,RP,9999
W ( 4/15),Layne Henderson RP | DET,M,RP,9999
W ( 4/15),Luis Guerrero RP | BOS,M,RP,9999
Lewisberg All Blacks,Josiah Gray SP | WAS ,IL,SP,9999
W ( 4/15),Sal Biasi RP | CHW,A,RP,9999
W ( 4/15),JJ Goss SP | TB,M,SP,9999
W ( 4/15),Tyler Viza RP | PHI,M,RP,9999
W ( 4/15),Hansel Robles RP | LAD,M,RP,9999
W ( 4/15),Angel Felipe RP | LAA ,IL,RP,9999
W ( 4/15),Blane Abeyta RP | ATL,M,RP,9999
W ( 4/15),Brent Honeywell RP | LAD,A,RP,9999
W ( 4/15),Zach Thornton RP | NYM,M,RP,9999
W ( 4/15),Chase Hampton SP | NYY ,M,SP,9999
W ( 4/15),Rainy Lara RP | NYM,M,RP,9999
W ( 4/15),Austin Peterson SP | CLE,M,SP,9999
W ( 4/15),Cameron Foster RP | NYM,M,RP,9999
W ( 4/15),Ryan Bergert SP | SD,M,SP,9999
W ( 4/15),Tyler Davis RP | TEX,M,RP,9999
W ( 4/15),Zane Morehouse RP | CLE,M,RP,9999
W ( 4/15),Robert Cranz RP | WAS,M,RP,9999
W ( 4/15),Jose Quezada RP | SD,M,RP,9999
W ( 4/15),Juaron Watts-Brown SP | TOR,M,SP,9999
W ( 4/15),Frandy Torres RP | HOU,M,RP,9999
W ( 4/15),Shane McCarthy SP | CLE,M,SP,9999
W ( 4/15),Jayden Murray SP | HOU,M,SP,9999
W ( 4/15),Ryan Loutos RP | STL,M,RP,9999
W ( 4/15),Julio Pinto RP | CIN,M,RP,9999
W ( 4/15),Adam Smith RP | BOS,M,RP,9999
W ( 4/15),Hunter Barco SP | PIT,M,SP,9999
W ( 4/15),Yohanse Morel SP | KC,M,SP,9999
W ( 4/15),Jesus Tillero SP | LAD,M,SP,9999
W ( 4/15),Jack Wenninger SP | NYM,M,SP,9999
W ( 4/15),Joey Marciano RP | SF,M,RP,9999
W ( 4/15),Tyler Guilfoil SP | HOU,M,SP,9999
W ( 4/15),Matt Alvarez RP | KC,M,RP,9999
W ( 4/15),Tommy Milone SP | SEA,A,SP,9999
W ( 4/15),Greg Williams RP | PIT,M,RP,9999
